MJD	log10(E)	ang_err	RA	Dec
   56036      3.1      0.3    207.3    -12.2
   56036      4.5      0.5     72.0    -21.3
   56036      3.2      0.5    112.4     -5.9
   56036      4.8      0.8    265.8    -72.8
   56036      5.0      0.7    156.4    -43.6
   56036      3.8      0.2    147.3    -12.8
   56036      3.7      0.7    218.0    -14.9
   56036      4.8      0.6    132.5    -36.2
   56036      2.6      0.5    238.2    -23.8
   56036      3.8      0.2     81.6    -16.1
   56036      5.0      1.5     72.5    -34.3
   56036      3.6      0.8    102.5    -69.8
   56036      5.1      2.5    203.3    -22.5
   56036      4.5      0.2    299.9    -46.8
   56036      4.8      0.2    265.7    -51.5
   56036      3.6      0.4    140.5    -13.3
   56036      3.9      0.2    123.8    -19.4
   56036      4.6      0.5    213.3    -44.5
   56036      5.5      1.0    171.1    -43.3
   56036      5.1      0.7     92.0    -59.5
   56036      3.2      0.5    155.4     -9.4
   56036      4.9      2.2     29.0    -24.1
   56036      4.8      0.2     37.2    -51.5
   56036      4.7      0.4     33.5    -78.7
   56036      5.2      0.7    210.2    -57.6
   56036      6.5      2.4    271.4    -49.3
   56036      4.5      0.3     73.7    -46.3
   56036      4.5      0.3    357.4    -12.4
   56036      4.5     16.1    114.3    -78.7
   56036      4.9      3.1    170.6    -45.7
   56036      3.7      0.2    294.4    -16.0
   56036      5.6      1.2    288.6    -60.1
   56036      5.4      1.1    134.8    -38.1
   56036      3.2      0.2    260.2    -11.9
   56036      3.2      0.3    285.7     -8.1
   56036      4.7      0.1    292.2    -57.2
   56036      4.5      0.7    279.4    -24.5
   56036      3.7      0.2    218.6    -22.6
   56036      5.5      1.1     64.9    -38.9
   56036      4.1      0.2    270.1    -22.1
   56036      5.7      0.7    148.5    -40.2
   56036      4.4      0.8     20.6    -62.3
   56036      4.0      0.2     90.3    -16.7
   56036      5.0      0.6    155.0    -61.5
   56036      5.3      0.8    262.7    -34.0
   56036      3.5      0.3    241.4    -14.7
   56036      3.9      0.7    169.4    -14.0
   56036      5.7      0.4    153.1    -39.1
   56036      4.6      0.3    109.6    -37.4
   56036      3.2      0.4     56.0     -9.4
   56036      4.6      0.2     83.7    -22.2
   56036      4.1      0.3    126.9    -21.4
   56036      3.1      1.8    284.0     -7.3
   56036      4.7      0.1    326.3    -33.7
   56036      4.3      0.3    213.2    -36.8
   56036      5.1      1.5    337.5    -78.0
   56036      5.6      6.6     38.6    -35.9
   56036      3.0      0.9    126.1     -8.6
   56036      5.5      1.0    126.4    -40.4
   56036      3.8      0.7     16.9    -13.7
   56036      4.8      0.3    194.9    -45.2
   56036      3.3      0.5    117.8    -32.7
   56036      4.5      0.4    184.9    -42.8
   56036      4.3      0.2    317.5    -74.9
   56036      5.0      0.6    328.5    -51.5
   56036      5.5      0.2     70.1    -40.1
   56036      4.3      1.4    199.5    -17.2
   56036      4.5      0.2    199.4    -41.9
   56036      4.0      2.1    215.3    -43.2
   56036      5.3      0.4    260.9    -54.8
   56036      3.8      0.4    293.1    -17.8
   56036      2.8      0.6     44.0     -8.1
   56036      4.8      0.4     58.0    -60.2
   56036      2.9      0.3     59.5     -8.4
   56036      4.8      0.5    102.1    -46.7
   56036      3.6      0.2    186.3    -12.7
   56036      4.4      0.2     82.6    -20.0
   56036      5.0      0.2    349.7    -43.6
   56036      3.4      0.3     97.7    -11.8
   56036      5.0      1.6     37.0    -25.3
   56036      4.7      0.7    211.1    -37.8
   56036      5.5      0.3    187.1    -57.1
   56036      2.9      0.2    324.1    -15.3
   56036      4.6      0.2    347.3    -49.2
   56036      3.3      0.3    190.2    -11.7
   56036      4.9      0.7    306.6    -30.1
   56036      4.4      0.2     80.2    -46.2
   56036      5.1      0.2      9.9    -31.7
   56036      5.0      3.7    119.1    -25.8
   56036      5.1      1.3    311.7    -25.9
   56036      3.6      1.2    185.0     -9.4
   56036      3.9      0.2     67.7    -24.9
   56036      4.4      0.6    127.6    -21.6
   56036      3.2      0.3     94.8    -61.2
   56036      3.2      0.3     95.5     -5.4
   56036      3.8      0.3     37.7    -15.3
   56036      4.6      0.6    139.5    -35.8
   56036      4.9      2.6    333.8    -24.9
   56036      4.6      0.2    101.6    -58.4
   56036      5.2      0.2    121.4    -63.5
   56036      5.2      0.4    144.3    -30.9
   56036      4.5      0.3    225.7    -76.2
   56036      5.5      1.0    311.8    -33.2
   56036      5.4      3.8    104.5    -32.6
   56036      5.1      0.2     98.0    -28.5
   56036      4.1      1.1    206.2    -16.3
   56036      5.1      1.4    342.6    -44.5
   56036      4.3      0.8    213.8    -32.9
   56036      4.8      0.5    183.9    -50.0
   56036      4.7      0.2    265.6    -69.1
   56036      4.5      2.1     95.0    -44.0
   56036      3.4      0.8    328.1     -5.5
   56036      5.3      3.5    218.5    -45.3
   56036      4.2      0.3    337.6    -28.5
   56036      4.3      1.0    150.7    -73.4
   56036      4.9      0.2    105.1    -30.8
   56036      5.3      1.5     29.3    -33.9
   56036      4.5      1.0    344.3    -34.5
   56036      4.8      0.4    141.4    -58.1
   56037      4.6      2.2    146.1    -65.8
   56037      5.5      3.1    325.5    -51.4
   56037      3.8      0.5    167.1    -26.9
   56037      3.5      1.2    345.5    -17.0
   56037      4.4      0.2    187.8    -57.8
   56037      3.3      0.2    309.5    -18.4
   56037      5.6      1.1     78.2    -37.5
   56037      5.7      4.9      3.5    -43.1
   56037      4.6      0.3    330.3    -57.4
   56037      2.9      0.4    314.1    -18.1
   56037      4.8      0.5    116.2    -49.9
   56037      5.1      0.7    309.7    -43.4
   56037      4.7      0.8    268.6    -36.1
   56037      4.9      2.1    224.1    -35.0
   56037      5.1      0.9    347.2    -54.3
   56037      5.9      2.9    206.0    -45.2
   56037      4.2      0.2    116.1    -18.8
   56037      5.1      1.7    323.8    -54.8
   56037      4.5      1.9     84.4    -22.5
   56037      5.2      0.6     96.2    -38.5
   56037      5.1      0.6    256.7    -59.8
   56037      3.0      0.4    282.7     -7.4
   56037      5.2      1.2    218.1    -32.0
   56037      3.9      0.3    321.6    -20.2
   56037      2.9      0.4     71.3     -8.3
   56037      5.4      1.5     79.1    -36.6
   56037      5.2      0.2    142.1    -44.2
   56037      4.1      0.6    343.7    -26.1
   56037      4.9      0.3    236.9    -24.0
   56037      3.1      2.0    335.7    -13.4
   56037      3.6      0.6     89.3     -7.8
   56037      4.2      0.4    103.1    -29.6
   56037      4.0      0.9    352.0    -16.9
   56037      4.6      0.2    299.2    -27.2
   56037      4.0      0.2    266.4    -22.2
   56037      3.3      0.2    233.4    -22.5
   56037      4.4      0.3    148.9    -39.4
   56037      4.6      2.0     82.6    -19.7
   56037      3.8      2.8    298.6     -5.8
   56037      5.1      0.4     37.6    -35.5
   56037      3.9      0.2    311.9    -14.9
   56037      5.4      0.5    356.1    -54.0
   56037      5.0      0.9     41.0    -58.7
   56037      3.4      0.8     30.1    -19.9
   56037      4.7      0.3    169.1    -41.3
   56037      4.2      0.2    322.9    -50.5
   56037      3.6      0.3    322.5    -19.4
   56037      4.3      0.2     78.7    -20.9
   56037      4.6      0.2    183.7    -74.4
   56037      4.9      0.6    283.4    -51.8
   56037      3.5      1.0     58.7     -9.3
   56037      4.0      0.5    210.7    -18.5
   56037      5.0      0.4     47.3    -41.2
   56037      5.0      0.4     40.0    -37.7
   56037      4.2      0.3     17.3    -34.5
   56037      4.4      0.3    164.4    -46.3
   56037      4.9      0.3    218.0    -38.7
   56037      3.8      0.2    122.2    -20.6
   56037      5.0      0.5     66.1    -67.2
   56037      5.0      2.5    222.7    -23.8
   56037      5.6      0.3    224.0    -46.2
   56037      4.7      0.6    117.2    -29.8
   56037      4.6      0.2    199.2    -37.5
   56037      4.1      1.0    262.6    -19.2
   56037      3.7      0.2    204.0    -15.8
   56037      2.9      0.5    122.2     -7.4
   56037      5.4      1.4    114.3    -55.9
   56037      4.1      0.2     39.6    -17.9
   56037      4.8      0.3    245.5    -54.4
   56037      4.0      0.2     63.1    -36.8
   56037      4.9      0.2    183.9    -53.9
   56037      4.9      0.7    160.0    -33.5
   56037      4.1      1.5    106.0    -45.2
   56037      5.1      0.6    111.4    -46.4
   56037      4.7      0.3    203.3    -31.1
   56037      5.4      2.3     42.2    -43.7
   56037      3.5      0.8    115.1     -9.5
   56037      5.9      1.7     92.6    -51.5
   56037      4.0      0.3     40.4    -18.9
   56037      3.1      0.4    292.9     -9.3
   56037      4.8      1.9    210.9    -35.4
   56037      3.9      0.5    204.6    -18.0
   56037      4.2      0.2     64.3    -14.5
   56037      5.6      0.2    200.2    -49.8
   56037      5.4      0.7    254.4    -56.0
   56037      5.1      0.5    266.9    -40.2
   56037      4.3      1.0    143.1    -46.3
   56037      4.9      0.3    301.6    -32.2
   56037      3.9      0.5     87.0    -14.7
   56037      3.9      0.3    338.1    -22.7
   56037      4.1      0.4    117.4    -33.6
   56037      3.4      0.2    112.6    -10.8
   56037      4.9      3.6    259.9    -27.7
   56037      5.4      0.8    235.5    -48.3
   56037      5.1      0.5    325.0    -57.2
   56037      5.0      0.9     75.9    -75.6
   56037      3.4      0.7    259.0    -29.5
   56037      3.0      0.4    302.2     -7.7
   56037      5.4      2.1    215.0    -31.2
   56037      4.3      0.5    358.7    -57.1
   56037      5.0      0.3    224.2    -25.9
   56037      2.8      0.7    261.6     -5.5
   56037      4.3      0.4    228.7    -26.6
   56037      5.0      0.1    224.8    -74.4
   56037      3.0      0.3     15.5    -10.3
   56037      5.0      0.3    332.6    -41.2
   56037      3.1      0.4     42.1     -9.0
   56037      4.9      0.9    345.0    -47.0
   56037      4.0      0.2     83.4    -23.2
   56037      3.2      1.0    324.5     -6.3
   56037      5.4      1.5    256.7    -51.9
   56037      5.6      0.3    124.3    -40.5
   56037      3.3      0.3    279.3    -17.8
   56037      4.6      0.2    317.2    -55.2
   56037      4.0      0.2    354.4    -16.6
   56037      5.1      0.4    134.7    -58.5
   56037      4.4      0.5    157.1    -35.6
   56037      3.2      0.3     99.3    -28.6
   56037      4.7      0.2    238.7    -58.3
   56037      4.3      0.2    187.4    -25.4
   56037      5.6      2.7     73.9    -59.2
   56037      4.8      0.3      4.8    -54.7
   56037      4.6      0.2     58.4    -29.1
   56037      5.0      0.6    319.0    -77.6
   56037      3.0      0.5    292.7    -39.6
   56037      4.6      0.5    253.3    -28.6
   56037      4.7      0.2    137.8    -46.0
   56037      4.9      0.3     92.4    -48.1
   56037      4.0      0.3    272.1    -13.9
   56037      4.9      0.9    110.1    -73.3
   56037      3.4      0.2    313.3    -12.2
   56037      5.0      1.0    169.8    -71.8
   56037      4.1      0.3    160.8    -23.7
   56037      5.4      0.4    176.8    -54.5
   56037      4.6      0.2    340.3    -29.6
   56037      4.7      0.2    271.9    -79.6
   56037      4.0      0.3    209.3    -21.7
   56037      5.6      3.0    326.3    -32.4
   56037      5.2      2.1    321.1    -50.3
   56037      4.9      0.5     44.9    -55.6
   56037      3.7      0.3     95.8    -15.4
   56037      4.2    124.9     52.5    -22.6
   56037      4.5      0.8    231.4    -20.9
   56037      5.0      3.6    286.2    -40.0
   56037      5.0      0.2    334.7    -31.0
   56037      4.4      0.3    101.4    -29.7
   56037      4.7      0.3    236.7    -49.6
   56037      4.8      3.0    134.8    -76.5
   56037      4.4      0.3     95.2    -51.7
   56037      5.2      2.6    166.7    -27.6
   56037      2.9      0.5    251.6     -8.3
   56037      3.7      0.4     44.9    -14.7
   56037      4.5      0.2    300.4    -17.4
   56037      3.6      0.2    125.6    -22.9
   56037      5.5      0.3    199.4    -48.1
   56037      4.7      0.4     68.2    -51.6
   56037      5.0      2.4    250.6    -18.2
   56037      5.4      1.2     92.3    -56.3
   56037      4.6      0.8    113.4    -33.8
   56037      5.5      0.6    181.8    -41.0
   56037      3.8      1.1     12.1    -16.7
   56037      4.1      0.6     18.3    -21.6
   56037      4.5      0.3     75.2    -36.7
   56037      3.5      1.2    346.6     -5.2
   56037      3.8      0.2    179.2    -12.1
   56037      5.0      0.3    321.3    -42.3
   56037      4.5      0.6    231.5    -24.3
   56037      5.1      2.5    171.9    -71.5
   56037      4.8      0.2    272.8    -35.5
   56037      5.7      0.7      9.3    -41.0
   56037      4.7      0.2    131.3    -48.7
   56037      4.2      0.2    327.8    -33.5
   56037      4.8      2.3    105.7    -44.5
   56037      5.3      0.4    259.5    -50.4
   56037      4.9      0.2    191.9    -42.8
   56037      3.9      0.3     81.2    -20.7
   56037      3.9      0.2    171.6    -21.8
   56037      3.9      0.4    313.2    -29.4
   56037      5.4      1.4     64.9    -60.3
   56037      3.7      0.3    136.2    -35.9
   56037      5.0      0.3    114.7    -54.8
   56037      3.5      1.8    115.2     -5.6
   56037      5.2      2.1    215.9    -66.7
   56037      5.0      0.3    188.4    -55.1
   56037      5.7      0.7      1.7    -37.2
   56037      4.7      0.2    324.3    -65.8
   56037      3.5      0.1     82.3    -11.8
   56037      4.7      4.1    152.9    -31.3
   56037      3.7      0.2    126.4    -16.6
   56037      4.2      2.5     13.1    -47.1
   56037      4.4      0.7    123.9    -43.6
   56037      3.6      0.7     11.2    -14.0
   56037      4.2      0.3    338.9    -35.5
   56037      5.6      1.8    102.5    -30.9
   56037      4.2      0.2    122.9    -24.6
