MJD	log10(E)	ang_err	RA	Dec
   55698      2.9      1.1     89.7     26.8
   55698      3.2      0.7    238.4     50.4
   55698      3.2      0.3    166.2     26.9
   55698      3.1      0.2    113.8     13.9
   55698      3.5      2.5     87.7     10.7
   55698      2.9      0.6     57.2      4.0
   55698      2.8      0.4     10.8      1.9
   55698      3.0      0.7      5.0     15.7
   55698      2.8      0.8    351.6     16.4
   55698      2.9      0.3    194.4     11.3
   55698      2.8      1.6    284.5     69.9
   55698      2.8      0.5    124.6     44.0
   55698      3.4      1.8    292.3     28.2
   55698      3.0      0.5    272.4     11.8
   55698      2.8      2.7     51.3     25.4
   55698      2.9      1.6    237.6      7.8
   55698      3.1      2.9    200.0     40.7
   55698      2.7      0.6    256.6      4.4
   55698      3.1      0.7    309.5     28.4
   55698      3.1      1.2    124.2      2.9
   55698      2.8      0.9    110.9     70.6
   55698      3.2      0.9    291.0     -3.0
   55698      2.8      0.7    259.9     11.9
   55698      2.7      0.9    350.4      0.3
   55698      2.9      0.4    238.8      4.6
   55698      2.7      0.8    206.7     29.5
   55698      2.8      0.7    229.2     16.4
   55698      3.5      0.5    185.3     13.7
   55698      2.9      2.0     15.6     30.8
   55698      2.9      0.5     71.9     16.0
   55698      3.1      2.0    187.8     44.5
   55698      2.5      1.5    113.0     45.4
   55698      3.8      0.3     93.2      4.6
   55698      3.1      2.4    155.9     12.7
   55698      2.9      1.2    316.8     12.5
   55698      2.9      0.6    167.8      8.4
   55698      2.7      1.1    256.1     -1.1
   55698      2.9      1.2    282.1     18.5
   55698      2.8      1.3    236.7     19.3
   55698      3.2      1.5    207.7     24.5
   55698      2.7      1.4     44.1     20.6
   55698      2.6      1.8    249.5     23.8
   55698      3.9      0.6     63.2      1.2
   55698      3.0      0.6    263.0     17.9
   55698      3.4      4.1     88.9     -2.2
   55698      2.9      0.5    148.4     37.0
   55698      2.9      1.4     67.6     40.3
   55698      3.1      0.2    144.5     13.3
   55698      3.6      1.7    193.2     25.3
   55698      2.9     15.9    175.5     64.7
   55698      2.9      1.7     20.9     42.5
   55698      3.2      0.7    304.0      0.2
   55698      3.1      0.3     86.1     55.6
   55698      3.0      0.6     63.6      3.3
   55698      3.0      0.4    249.3      2.6
   55698      2.8      1.8      3.7     26.0
   55698      3.4      3.4    174.4     -3.2
   55698      3.0      0.7    274.7     -1.0
   55698      3.1      1.1    328.6     21.6
   55698      2.8      0.9     59.9      5.7
   55698      3.6      3.0    255.1     46.7
   55698      3.2      0.4     34.0     29.6
   55698      2.9      1.2    174.0      5.8
   55698      2.7      0.8    255.7      2.5
   55698      3.0      1.5     29.4     42.2
   55698      3.5      0.9    249.4      1.9
   55698      3.0      2.7    149.0     33.2
   55698      3.4      0.2     65.2     30.2
   55698      3.1      0.2    237.5     49.0
   55698      3.3      0.3    148.0      1.1
   55698      2.8      0.3    340.2      9.6
   55698      2.9      0.8    252.9     26.5
   55698      2.9      0.4    103.1     47.8
   55698      3.0      0.4     83.2      2.5
   55698      2.8      1.3     80.2     28.7
   55698      2.7      2.3    171.0     15.3
   55698      2.8      1.3    319.5     48.1
   55698      2.9      0.2    210.9     -0.5
   55698      3.0      0.7      8.6     26.2
   55698      3.3      0.2    252.3     48.8
   55698      3.1      0.4    274.4     15.5
   55698      2.9      2.5    286.2     12.9
   55698      3.0      0.6    272.5     24.6
   55698      3.2      1.0    182.5      3.2
   55698      3.1      0.8    140.1     45.6
   55698      3.3      0.3    161.7     38.6
   55698      3.0      0.7    285.8      7.3
   55699      3.3      2.9    292.2     56.9
   55699      2.6      2.2    151.4     62.5
   55699      3.2      0.3    109.5     24.9
   55699      2.9      2.6    291.5     -1.1
   55699      3.4      1.5    218.1     77.1
   55699      2.8      1.3     21.9     28.1
   55699      2.9      3.6    140.2     12.9
   55699      3.0      1.3    289.9     24.7
   55699      2.8      0.9    105.6     36.5
   55699      3.1      0.4    141.9     18.6
   55699      3.0      0.5    129.4      9.4
   55699      2.9      0.4    240.7     62.8
   55699      2.8      1.5     23.2     17.2
   55699      3.6      0.8    157.4     21.8
   55699      2.9      0.4     71.2     48.1
   55699      3.1      1.1    146.2     17.3
   55699      3.1      0.6    101.7      9.5
   55699      2.8      1.9     42.1     60.2
   55699      2.9      1.4     39.0     44.7
   55699      3.1      2.6    184.2     66.8
   55699      3.2      0.7     28.4     47.2
   55699      2.6      1.2    219.3      8.2
   55699      3.1      2.1    146.6     44.5
   55699      2.9      1.3    195.3     25.6
   55699      2.9      0.5     95.6     15.6
   55699      2.9      0.6    142.3     53.8
   55699      2.6      0.5    167.9     40.5
   55699      2.9      0.4    158.6     33.9
   55699      3.1      0.5    126.1      5.9
   55699      3.3      0.3    210.9      4.5
   55699      2.8      0.5    335.3     42.7
   55699      3.1      0.5     15.2     26.7
   55699      2.8      0.4      5.6     29.7
   55699      2.8      1.2    219.3     36.2
   55699      2.9      1.1    349.4      6.1
   55699      3.1      0.2    278.3     71.5
   55699      3.0      0.5    279.2     54.7
   55699      2.7      1.1     15.1     61.7
   55699      3.3      1.1     90.2      9.0
   55699      2.8      0.8      6.8     24.8
   55699      3.1      1.0    208.4     24.5
   55699      2.6      1.0    277.1     37.2
   55699      2.8      0.8    205.2     38.4
   55699      3.0      1.9    323.7     45.8
   55699      3.1      1.2    198.0      7.4
   55699      3.4      1.6    235.4     42.2
   55699      2.9      1.8    344.9     56.6
   55699      3.3      0.5     18.1     20.3
   55699      3.0      0.9     29.2     39.9
   55699      2.9      3.1    242.7     11.4
   55699      2.8      1.1    171.8     76.5
   55699      2.8      8.4     89.9     48.2
   55699      2.9      0.4    101.7      3.4
   55699      2.7      1.6    136.3     29.9
   55699      3.0      1.1    161.2     -1.1
   55699      3.2      0.4    111.5     11.9
   55699      3.1      4.0    258.4     75.1
   55699      2.8      0.6     85.5     24.0
   55699      2.8      1.7    128.5     10.0
   55699      3.1      3.0    177.9     48.4
   55699      3.1      0.2     98.7     39.3
   55699      3.8      0.2     26.8      0.5
   55699      3.0      0.7    340.3     50.1
   55699      2.9      0.4    328.9     39.4
   55699      2.8      0.4    269.2      1.8
   55699      3.3      0.4     54.5      4.8
   55699      3.0      0.5     47.6      0.3
   55699      3.1      2.4    304.3     12.4
   55699      3.2      0.8    302.0     24.1
   55699      2.9      0.5    286.9     19.2
   55699      3.0      0.4    281.0      8.8
   55699      2.9      1.3    144.4      2.6
   55699      3.4      0.9    248.6      7.5
   55699      3.1      0.5    318.1     65.6
   55699      3.0      1.1    226.7      0.8
   55699      3.0      0.6    235.8      0.9
   55699      2.8      0.4    335.8      8.1
   55699      2.8      1.6    269.2     25.7
   55699      2.8      2.4    296.1     14.3
   55699      3.0      2.9    190.2     33.8
   55699      2.7      0.4    174.2     57.7
   55699      3.1      0.3    325.6      1.0
   55699      3.1      0.7     19.2     23.7
   55699      2.7      0.3    100.1     19.1
   55699      2.9      0.4    355.7     60.0
   55699      2.9      0.9    163.1     76.7
   55699      2.9      3.3    265.4     18.3
   55699      2.9      1.8    117.2     37.7
   55699      3.1      0.7    248.0     19.9
   55699      2.9      2.1    167.5     -1.8
   55699      3.2      1.3    353.3     29.4
   55699      2.9      2.5    203.5     16.5
   55699      3.1      0.2    132.0     19.6
   55699      2.9      0.5    241.7     25.6
   55699      3.2      0.2    124.8     37.1
   55699      3.2      1.5    272.3     18.1
   55699      3.2      1.0     14.8     52.5
   55699      3.1      0.7    175.2      1.0
   55699      3.1      1.3     42.4      3.6
   55699      2.8      0.8    134.1     66.0
   55699      3.5      0.4    235.7     -1.4
   55699      2.8      0.3    227.2     38.0
   55699      3.4      1.5    194.4     18.9
   55699      3.1      0.4     27.8     -3.6
   55699      3.0      1.4    307.1     41.4
   55699      3.0      1.3     67.5     56.1
   55699      2.9      1.2    346.6     22.0
   55699      3.0      0.6    251.6     -1.5
   55699      2.7      0.3    155.8     74.7
   55699      3.0      1.0     34.3      3.0
   55699      3.2      0.3     48.8     18.8
   55699      2.9      0.6    120.0      9.6
   55699      3.3      0.6    296.5      1.7
   55699      2.7      1.0     70.4     20.8
   55699      3.0      3.1     67.7     39.3
   55699      3.4      0.3    234.7     28.8
   55699      3.1      1.4    123.7     38.2
   55699      3.1      6.9    113.3     63.6
   55699      3.0      0.5     38.0      5.7
   55699      2.8      0.5    130.4     21.5
   55699      2.8      1.7     42.6     12.9
   55699      2.8      0.6     88.0     48.2
   55699      3.0      3.1     25.0      4.3
   55699      3.1      2.2     58.5     10.6
   55699      2.9      0.6    125.6     12.9
   55699      3.3      1.8    192.8     63.1
   55699      2.9      1.1     21.3     76.9
   55699      3.2      0.3     93.9     -3.3
   55699      2.7      0.7    183.9     30.3
   55699      2.5      4.6    165.8     77.3
   55699      3.5      0.7    119.5     22.2
   55699      3.1      1.4    128.5     34.2
   55699      3.3      0.5    212.5      0.9
   55699      3.3      0.8    202.3     -1.9
   55699      2.9      1.0    321.0     68.5
   55699      3.2      1.1     51.8     14.7
   55699      2.9      0.6     14.2     59.0
   55699      3.7      3.6     86.5     81.5
   55699      3.0      0.4    119.0     21.9
   55699      2.8      2.6     13.2     13.3
   55699      3.5      0.2     11.6     16.8
   55699      2.5      2.5    284.3     62.8
   55699      3.0      1.0    160.1     32.4
   55699      2.9      1.1    229.9     -3.1
   55699      2.9      0.7    180.8     85.1
   55699      3.1      1.0    132.3     29.3
   55699      3.2      0.4     97.5     -3.6
   55699      2.9      0.4    317.7     -2.0
   55699      3.1      1.1     74.1     19.1
   55699      3.2      0.5    195.5     29.0
   55699      2.7      1.4    171.3     31.4
   55699      3.3      1.3     62.4     19.4
   55699      2.8      0.7     10.4      6.4
   55699      2.9      0.7    128.6      1.5
   55699      3.3      0.6    283.7      8.3
   55699      3.3      0.4    284.5     -1.1
   55699      2.9      0.7     43.9     -1.9
   55699      3.0      2.1     13.7      1.9
   55699      3.2      0.7    212.2      6.5
   55699      3.2      0.5    330.6     58.2
   55699      3.3      0.9    145.0     38.4
   55699      3.0      0.7    128.5      5.2
   55699      3.7      1.6     12.3     32.7
   55699      3.3      0.3    293.7     31.7
   55699      2.8      0.5     10.2     71.6
   55699      3.2      0.6     80.2      8.5
   55699      3.2      2.4    187.8     44.1
   55700      3.3      0.6     53.6     47.1
   55700      3.0      0.9     77.9      7.5
   55700      2.7      0.8    257.0     71.9
   55700      2.9      0.3    172.4     43.5
   55700      2.8      0.3    154.6      7.9
   55700      3.0      1.4    160.8     39.3
   55700      2.8      0.9    293.1     14.6
   55700      3.0      1.4     78.5      0.5
   55700      3.1      0.4    165.8     15.9
   55700      3.0      0.8    260.9     30.5
   55700      3.4      4.3    269.8     40.3
   55700      3.1      0.6    173.5     15.1
   55700      3.2      1.4     59.3     25.5
   55700      3.2      1.0    171.1     36.5
   55700      2.8      0.6    137.0     36.4
   55700      3.0      1.0    189.6     24.0
   55700      2.9      0.5    100.6     -0.5
   55700      2.7      0.5     20.7     31.3
   55700      3.1      0.3    265.0      3.5
   55700      2.8      1.2     67.8     20.3
   55700      2.8      1.8    167.4     50.9
   55700      3.2      0.3    301.9     39.5
   55700      3.5      0.4    125.1     34.7
   55700      2.9      0.4    133.5     56.7
   55700      3.0      2.3     17.0     57.8
   55700      2.9      0.4     47.2      1.0
   55700      2.9      1.0    342.2     23.8
   55700      3.2      0.7     27.9     11.2
   55700      2.9      1.4    296.9     25.9
   55700      2.7      0.5     29.1     10.8
   55700      3.0      0.6     53.1     50.3
